unique_id,categorie,prix_catalogue_xof,cout_unitaire_xof,objectif,marge_minimale,politique_historique_remise_moyenne_si_promo,politique_historique_part_jours_promo,politique_remise_frequente_pct,politique_meilleure_descriptive_pct,suggested_discount_exploratory,prix_simule_xof,quantite_prevue,quantite_prevue_bande_incertitude_basse,quantite_prevue_bande_incertitude_haute,ca_prevu_xof,marge_prevue_xof,ca_actuel_moyen_xof,marge_actuelle_moyenne_xof,delta_marge_vs_actuel_xof,support_historique,niveau_confiance,simulation_status,raison_eligibilite,avertissements,methode,automatic_application_allowed,causal_effect_estimated,human_validation_required,off_policy_evaluation_validated
PRD000058,Sport & Loisirs,82720.0,56073.0,marge,0.0,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,marge,0.05,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,marge,0.1,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,marge,0.15,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,chiffre_affaires,0.05,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,ecoulement_stock,0.05,15.128205128205128,0.14285714285714285,0.0,15.0,25.0,62040.0,1.0219750762348092,0.0,2.1168382239846366,63403.33372960756,6098.125279893106,76871.47619047618,23365.921245421247,-17267.79596552814,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000058,Sport & Loisirs,82720.0,56073.0,compromis_marge_volume,0.05,15.128205128205128,0.14285714285714285,0.0,15.0,0.0,82720.0,0.903757967001437,0.0,1.8719726676971633,74758.85903035887,24082.43854668729,76871.47619047618,23365.921245421247,716.5173012660453,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,marge,0.0,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,marge,0.05,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,marge,0.1,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,marge,0.15,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,chiffre_affaires,0.05,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,ecoulement_stock,0.05,13.181818181818182,0.08979591836734693,0.0,0.0,30.0,41846.0,0.970981590016481,0.0,2.01121435574033,40631.69561582967,4101.426236229616,42906.70612244898,15573.171428571428,-11471.745192341812,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000059,Sport & Loisirs,59780.0,37622.0,compromis_marge_volume,0.05,13.181818181818182,0.08979591836734693,0.0,0.0,0.0,59780.0,0.7442367583748963,0.0,1.541553071554974,44490.4734156513,16490.798092070952,42906.70612244898,15573.171428571428,917.6266634995245,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,marge,0.0,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,marge,0.05,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,marge,0.1,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,marge,0.15,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,chiffre_affaires,0.05,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,ecoulement_stock,0.05,17.741935483870968,0.1962025316455696,0.0,0.0,25.0,54922.5,1.2553613411811768,0.0,2.6002560470607503,68947.58326102319,4423.265685651876,78109.71518987342,21180.443037974685,-16757.177352322808,True,moyenne,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",historique individuel insuffisant — simulation reposant sur le pooling catégorie; marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000060,Telephonie & Accessoires,73230.0,51399.0,compromis_marge_volume,0.05,17.741935483870968,0.1962025316455696,0.0,0.0,0.0,73230.0,1.0767661902364012,0.0,2.230328197615482,78851.58811101166,23506.882699050875,78109.71518987342,21180.443037974685,2326.4396610761905,False,faible,ok,"historique individuel insuffisant (etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,marge,0.0,9.306930693069306,0.21627408993576017,0.0,10.0,0.0,13220.0,0.6266514565680442,0.0,1.29799619112639,8284.332255829544,2859.410596319986,7807.226980728052,2579.659528907923,279.7510674120631,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,marge,0.05,9.306930693069306,0.21627408993576017,0.0,10.0,0.0,13220.0,0.6266514565680442,0.0,1.29799619112639,8284.332255829544,2859.410596319986,7807.226980728052,2579.659528907923,279.7510674120631,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,marge,0.1,9.306930693069306,0.21627408993576017,0.0,10.0,0.0,13220.0,0.6266514565680442,0.0,1.29799619112639,8284.332255829544,2859.410596319986,7807.226980728052,2579.659528907923,279.7510674120631,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,marge,0.15,9.306930693069306,0.21627408993576017,0.0,10.0,0.0,13220.0,0.6266514565680442,0.0,1.29799619112639,8284.332255829544,2859.410596319986,7807.226980728052,2579.659528907923,279.7510674120631,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,chiffre_affaires,0.05,9.306930693069306,0.21627408993576017,0.0,10.0,10.0,11898.0,0.849255918218443,0.0,1.7590814408637518,10104.446914963035,2752.438430945974,7807.226980728052,2579.659528907923,172.778902038051,True,moyenne,ok,tous les critères individuels satisfaits,WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,ecoulement_stock,0.05,9.306930693069306,0.21627408993576017,0.0,10.0,25.0,9915.0,0.8900136952309433,0.0,1.8435038718124297,8824.485788214803,1119.6372286005267,7807.226980728052,2579.659528907923,-1460.022300307396,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000061,Maison & Cuisine,13220.0,8657.0,compromis_marge_volume,0.05,9.306930693069306,0.21627408993576017,0.0,10.0,15.0,11237.0,0.8698065227336984,0.0,1.8016483352778077,9774.01589595857,2244.100828652942,7807.226980728052,2579.659528907923,-335.558700254981,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,marge,0.0,15.833333333333334,0.1565217391304348,0.0,0.0,0.0,48350.0,1.1269128963937374,0.0,2.3341981127134757,54486.238540637205,18473.483110582536,63813.3,20185.047826086957,-1711.5647155044207,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,marge,0.05,15.833333333333334,0.1565217391304348,0.0,0.0,0.0,48350.0,1.1269128963937374,0.0,2.3341981127134757,54486.238540637205,18473.483110582536,63813.3,20185.047826086957,-1711.5647155044207,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,marge,0.1,15.833333333333334,0.1565217391304348,0.0,0.0,0.0,48350.0,1.1269128963937374,0.0,2.3341981127134757,54486.238540637205,18473.483110582536,63813.3,20185.047826086957,-1711.5647155044207,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,marge,0.15,15.833333333333334,0.1565217391304348,0.0,0.0,0.0,48350.0,1.1269128963937374,0.0,2.3341981127134757,54486.238540637205,18473.483110582536,63813.3,20185.047826086957,-1711.5647155044207,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,chiffre_affaires,0.05,15.833333333333334,0.1565217391304348,0.0,0.0,30.0,33845.0,1.918296614565587,0.0,3.973407662360413,64924.7489199723,3621.7440082998282,63813.3,20185.047826086957,-16563.303817787128,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,ecoulement_stock,0.05,15.833333333333334,0.1565217391304348,0.0,0.0,30.0,33845.0,1.918296614565587,0.0,3.973407662360413,64924.7489199723,3621.7440082998282,63813.3,20185.047826086957,-16563.303817787128,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000062,Bebe & Enfant,48350.0,31957.0,compromis_marge_volume,0.05,15.833333333333334,0.1565217391304348,0.0,0.0,0.0,48350.0,1.1269128963937374,0.0,2.3341981127134757,54486.238540637205,18473.483110582536,63813.3,20185.047826086957,-1711.5647155044207,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,marge,0.0,17.153846153846153,0.13829787234042554,0.0,0.0,0.0,16320.0,0.5771977977748305,0.0,1.195561799443323,9419.868059685234,3189.0178327059384,10019.021276595744,3151.563829787234,37.45400291870419,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,marge,0.05,17.153846153846153,0.13829787234042554,0.0,0.0,0.0,16320.0,0.5771977977748305,0.0,1.195561799443323,9419.868059685234,3189.0178327059384,10019.021276595744,3151.563829787234,37.45400291870419,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,marge,0.1,17.153846153846153,0.13829787234042554,0.0,0.0,0.0,16320.0,0.5771977977748305,0.0,1.195561799443323,9419.868059685234,3189.0178327059384,10019.021276595744,3151.563829787234,37.45400291870419,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,marge,0.15,17.153846153846153,0.13829787234042554,0.0,0.0,0.0,16320.0,0.5771977977748305,0.0,1.195561799443323,9419.868059685234,3189.0178327059384,10019.021276595744,3151.563829787234,37.45400291870419,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,chiffre_affaires,0.05,17.153846153846153,0.13829787234042554,0.0,0.0,30.0,11424.0,1.0075046589038312,0.0,2.0868653477026853,11509.733223317367,633.7204304505099,10019.021276595744,3151.563829787234,-2517.8433993367244,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,ecoulement_stock,0.05,17.153846153846153,0.13829787234042554,0.0,0.0,30.0,11424.0,1.0075046589038312,0.0,2.0868653477026853,11509.733223317367,633.7204304505099,10019.021276595744,3151.563829787234,-2517.8433993367244,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000063,Bebe & Enfant,16320.0,10795.0,compromis_marge_volume,0.05,17.153846153846153,0.13829787234042554,0.0,0.0,15.0,13872.0,0.8160384610230389,0.0,1.6902774311281472,11320.085531311595,2510.9503445678906,10019.021276595744,3151.563829787234,-640.6134852193436,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,marge,0.0,17.0,0.17094017094017094,0.0,25.0,0.0,201630.0,1.8980824211096456,0.0,3.9315375831680655,382710.35856833786,99205.17582171674,438470.01923076925,101443.55769230769,-2238.3818705909507,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,marge,0.05,17.0,0.17094017094017094,0.0,25.0,0.0,201630.0,1.8980824211096456,0.0,3.9315375831680655,382710.35856833786,99205.17582171674,438470.01923076925,101443.55769230769,-2238.3818705909507,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,marge,0.1,17.0,0.17094017094017094,0.0,25.0,0.0,201630.0,1.8980824211096456,0.0,3.9315375831680655,382710.35856833786,99205.17582171674,438470.01923076925,101443.55769230769,-2238.3818705909507,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,marge,0.15,17.0,0.17094017094017094,0.0,25.0,0.0,201630.0,1.8980824211096456,0.0,3.9315375831680655,382710.35856833786,99205.17582171674,438470.01923076925,101443.55769230769,-2238.3818705909507,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,chiffre_affaires,0.05,17.0,0.17094017094017094,0.0,25.0,10.0,181467.0,2.3100979949146305,0.0,4.784954007686588,419206.55284317327,74161.07593074438,438470.01923076925,101443.55769230769,-27282.481761563307,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000064,Telephonie & Accessoires,201630.0,149364.0,ecoulement_stock,0.05,17.0,0.17094017094017094,0.0,25.0,20.0,161304.0,2.387199074904539,0.0,4.944655077730722,385064.75957840175,28503.156954360195,438470.01923076925,101443.55769230769,-72940.4007379475,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
