unique_id,ds,categorie,marque,quantite_vendue,chiffre_affaires_net_xof,prix_catalogue_xof,prix_unitaire_paye_xof,remise_planifiee_pct,en_promotion,n_promotions_concurrentes,remise_appliquee_pct,cout_unitaire_xof,marge_unitaire_xof,marge_totale_xof,taux_marge,stock_disponible_lag1,indicateur_rupture_lag1,indicateur_stock_faible_lag1,jour_semaine,weekend,mois,annee_mois,log1p_y,prix_simule_plan,marge_simulee_plan,due_au_bruit_seul
PRD000037,2026-04-27,Telephonie & Accessoires,Baobab,7.0,40848.0,7840.0,5835.428571428572,25.0,1,1,25.56851311953353,6123.0,-287.57142857142844,-2013.0,-0.04928025851938893,52.0,0,0,0,False,4,2026-04,2.0794415416798357,5880.0,-243.0,False
PRD000039,2025-06-09,Alimentation & Epicerie,Teranga,1.0,9516.0,11220.0,9516.0,15.0,1,1,15.187165775401068,9951.0,-435.0,-435.0,-0.0457124842370744,450.0,0,0,0,False,6,2025-06,0.6931471805599453,9537.0,-414.0,False
PRD000039,2025-06-10,Alimentation & Epicerie,Teranga,3.0,28563.0,11220.0,9521.0,15.0,1,1,15.142602495543667,9951.0,-430.0,-1290.0,-0.0451633231803382,449.0,0,0,1,False,6,2025-06,1.3862943611198906,9537.0,-414.0,False
PRD000039,2025-06-11,Alimentation & Epicerie,Teranga,5.0,47360.0,11220.0,9472.0,15.0,1,1,15.579322638146165,9951.0,-479.0,-2395.0,-0.05057010135135135,446.0,0,0,2,False,6,2025-06,1.791759469228055,9537.0,-414.0,False
PRD000039,2025-06-12,Alimentation & Epicerie,Teranga,1.0,9429.0,11220.0,9429.0,15.0,1,1,15.96256684491979,9951.0,-522.0,-522.0,-0.05536111994909322,441.0,0,0,3,False,6,2025-06,0.6931471805599453,9537.0,-414.0,False
PRD000039,2025-06-13,Alimentation & Epicerie,Teranga,4.0,37880.0,11220.0,9470.0,15.0,1,1,15.59714795008913,9951.0,-481.0,-1924.0,-0.050791974656810984,440.0,0,0,4,False,6,2025-06,1.6094379124341003,9537.0,-414.0,False
PRD000039,2025-06-14,Alimentation & Epicerie,Teranga,4.0,38063.0,11220.0,9515.75,15.0,1,1,15.189393939393936,9951.0,-435.25,-1741.0,-0.04573995743898274,436.0,0,0,5,True,6,2025-06,1.6094379124341003,9537.0,-414.0,False
PRD000039,2025-06-15,Alimentation & Epicerie,Teranga,3.0,28623.0,11220.0,9541.0,15.0,1,1,14.964349376114082,9951.0,-410.0,-1230.0,-0.04297243475526674,432.0,0,0,6,True,6,2025-06,1.3862943611198906,9537.0,-414.0,False
PRD000039,2025-09-26,Alimentation & Epicerie,Teranga,2.0,16673.0,11220.0,8336.5,25.0,1,1,25.699643493761137,9951.0,-1614.5,-3229.0,-0.19366640676542915,301.0,0,0,4,False,9,2025-09,1.0986122886681098,8415.0,-1536.0,False
PRD000039,2025-09-27,Alimentation & Epicerie,Teranga,3.0,25211.0,11220.0,8403.666666666666,25.0,1,1,25.1010101010101,9951.0,-1547.333333333334,-4642.0,-0.18412597675617795,299.0,0,0,5,True,9,2025-09,1.3862943611198906,8415.0,-1536.0,False
PRD000039,2025-09-28,Alimentation & Epicerie,Teranga,1.0,8252.0,11220.0,8252.0,25.0,1,1,26.45276292335116,9951.0,-1699.0,-1699.0,-0.20588948133785748,296.0,0,0,6,True,9,2025-09,0.6931471805599453,8415.0,-1536.0,False
PRD000039,2025-09-29,Alimentation & Epicerie,Teranga,7.0,58334.0,11220.0,8333.42857142857,25.0,1,1,25.72701807995926,9951.0,-1617.5714285714294,-11323.0,-0.19410635307025073,295.0,0,0,0,False,9,2025-09,2.0794415416798357,8415.0,-1536.0,False
PRD000039,2025-09-30,Alimentation & Epicerie,Teranga,1.0,8380.0,11220.0,8380.0,25.0,1,1,25.311942959001787,9951.0,-1571.0,-1571.0,-0.18747016706443914,288.0,0,0,1,False,9,2025-09,0.6931471805599453,8415.0,-1536.0,False
PRD000039,2026-05-22,Alimentation & Epicerie,Teranga,4.0,39792.0,11220.0,9948.0,10.0,1,1,11.336898395721928,9951.0,-3.0,-12.0,-0.00030156815440289503,36.0,0,1,4,False,5,2026-05,1.6094379124341003,10098.0,147.0,True
PRD000043,2025-09-30,Beaute & Soins,Teranga,4.0,77168.0,27790.0,19292.0,30.0,1,1,30.579345088161215,19354.0,-62.0,-248.0,-0.003213767364710761,28.0,0,1,1,False,9,2025-09,1.6094379124341003,19453.0,99.0,True
PRD000048,2026-02-15,Bebe & Enfant,Djoloff,1.0,7807.0,11180.0,7807.0,30.0,1,1,30.16994633273703,7908.0,-101.0,-101.0,-0.012937107723837582,52.0,0,0,6,True,2,2026-02,0.6931471805599453,7825.999999999999,-82.00000000000091,False
PRD000056,2025-04-03,Telephonie & Accessoires,Baobab,1.0,37903.0,51500.0,37903.0,25.0,1,1,26.40194174757281,38046.0,-143.0,-143.0,-0.003772788433633222,121.0,0,0,3,False,4,2025-04,0.6931471805599453,38625.0,579.0,True
PRD000056,2025-04-07,Telephonie & Accessoires,Baobab,1.0,37959.0,51500.0,37959.0,25.0,1,1,26.293203883495142,38046.0,-87.0,-87.0,-0.0022919465739350353,119.0,0,0,0,False,4,2025-04,0.6931471805599453,38625.0,579.0,True
PRD000056,2025-06-27,Telephonie & Accessoires,Baobab,1.0,37854.0,51500.0,37854.0,25.0,1,1,26.49708737864077,38046.0,-192.0,-192.0,-0.005072119194801078,130.0,0,0,4,False,6,2025-06,0.6931471805599453,38625.0,579.0,True
PRD000056,2026-04-27,Telephonie & Accessoires,Baobab,1.0,37929.0,51500.0,37929.0,25.0,1,1,26.35145631067961,38046.0,-117.0,-117.0,-0.0030847109072213875,41.0,0,1,0,False,4,2026-04,0.6931471805599453,38625.0,579.0,True
PRD000064,2025-06-26,Telephonie & Accessoires,Atlas,1.0,148594.0,201630.0,148594.0,25.0,1,1,26.30362545256162,149364.0,-770.0,-770.0,-0.005181905056731766,321.0,0,0,3,False,6,2025-06,0.6931471805599453,151222.5,1858.5,True
PRD000064,2025-07-04,Telephonie & Accessoires,Atlas,1.0,148522.0,201630.0,148522.0,25.0,1,1,26.339334424440807,149364.0,-842.0,-842.0,-0.0056691937894722665,311.0,0,0,4,False,7,2025-07,0.6931471805599453,151222.5,1858.5,True
PRD000064,2025-07-07,Telephonie & Accessoires,Atlas,3.0,445815.0,201630.0,148605.0,25.0,1,1,26.298169915191195,149364.0,-759.0,-2277.0,-0.005107499747653174,307.0,0,0,0,False,7,2025-07,1.3862943611198906,151222.5,1858.5,True
PRD000064,2026-04-27,Telephonie & Accessoires,Atlas,5.0,744013.0,201630.0,148802.6,25.0,1,1,26.200168625700538,149364.0,-561.3999999999942,-2807.0,-0.0037727835400725132,102.0,0,0,0,False,4,2026-04,1.791759469228055,151222.5,1858.5,True
PRD000069,2025-09-26,Alimentation & Epicerie,Nova,2.0,12998.0,8520.0,6499.0,25.0,1,1,23.720657276995304,6870.0,-371.0,-742.0,-0.05708570549315279,154.0,0,0,4,False,9,2025-09,1.0986122886681098,6390.0,-480.0,False
PRD000069,2025-09-27,Alimentation & Epicerie,Nova,1.0,6361.0,8520.0,6361.0,25.0,1,1,25.340375586854456,6870.0,-509.0,-509.0,-0.08001886495833989,152.0,0,0,5,True,9,2025-09,0.6931471805599453,6390.0,-480.0,False
PRD000069,2025-09-28,Alimentation & Epicerie,Nova,6.0,38766.0,8520.0,6461.0,25.0,1,1,24.16666666666667,6870.0,-409.0,-2454.0,-0.06330289428880978,151.0,0,0,6,True,9,2025-09,1.9459101490553132,6390.0,-480.0,False
PRD000069,2025-09-29,Alimentation & Epicerie,Nova,5.0,31800.0,8520.0,6360.0,25.0,1,1,25.352112676056336,6870.0,-510.0,-2550.0,-0.08018867924528301,145.0,0,0,0,False,9,2025-09,1.791759469228055,6390.0,-480.0,False
PRD000069,2025-09-30,Alimentation & Epicerie,Nova,7.0,44516.0,8520.0,6359.428571428572,25.0,1,1,25.358819584171698,6870.0,-510.57142857142844,-3574.0,-0.08028573995866653,140.0,0,0,1,False,9,2025-09,2.0794415416798357,6390.0,-480.0,False
PRD000069,2025-10-01,Alimentation & Epicerie,Nova,2.0,12792.0,8520.0,6396.0,25.0,1,1,24.929577464788732,6870.0,-474.0,-948.0,-0.07410881801125703,133.0,0,0,2,False,10,2025-10,1.0986122886681098,6390.0,-480.0,False
PRD000070,2025-09-26,Alimentation & Epicerie,Kora,7.0,56562.0,10910.0,8080.285714285715,25.0,1,1,25.936886211863296,8781.0,-700.7142857142853,-4905.0,-0.08671899862098223,169.0,0,0,4,False,9,2025-09,2.0794415416798357,8182.5,-598.5,False
PRD000070,2025-09-27,Alimentation & Epicerie,Kora,10.0,81562.0,10910.0,8156.2,25.0,1,1,25.24106324472961,8781.0,-624.8000000000002,-6248.0,-0.07660430102253503,162.0,0,0,5,True,9,2025-09,2.3978952727983707,8182.5,-598.5,False
PRD000070,2025-09-28,Alimentation & Epicerie,Kora,10.0,82417.0,10910.0,8241.7,25.0,1,1,24.457378551787347,8781.0,-539.2999999999993,-5393.0,-0.06543552907773872,152.0,0,0,6,True,9,2025-09,2.3978952727983707,8182.5,-598.5,False
PRD000070,2025-09-29,Alimentation & Epicerie,Kora,4.0,32871.0,10910.0,8217.75,25.0,1,1,24.6769019248396,8781.0,-563.25,-2253.0,-0.06854065893949074,142.0,0,0,0,False,9,2025-09,1.6094379124341003,8182.5,-598.5,False
PRD000070,2025-09-30,Alimentation & Epicerie,Kora,1.0,8328.0,10910.0,8328.0,25.0,1,1,23.666361136571958,8781.0,-453.0,-453.0,-0.05439481268011527,138.0,0,0,1,False,9,2025-09,0.6931471805599453,8182.5,-598.5,False
PRD000071,2025-09-26,Alimentation & Epicerie,Atlas,2.0,3420.0,2270.0,1710.0,25.0,1,1,24.66960352422908,1909.0,-199.0,-398.0,-0.11637426900584795,21.0,0,1,4,False,9,2025-09,1.0986122886681098,1702.5,-206.5,False
PRD000071,2025-09-27,Alimentation & Epicerie,Atlas,1.0,1711.0,2270.0,1711.0,25.0,1,1,24.62555066079295,1909.0,-198.0,-198.0,-0.1157218001168907,250.0,0,0,5,True,9,2025-09,0.6931471805599453,1702.5,-206.5,False
PRD000071,2025-09-29,Alimentation & Epicerie,Atlas,6.0,10064.0,2270.0,1677.3333333333333,25.0,1,1,26.108663729809113,1909.0,-231.66666666666674,-1390.0,-0.13811605723370435,249.0,0,0,0,False,9,2025-09,1.9459101490553132,1702.5,-206.5,False
PRD000071,2025-09-30,Alimentation & Epicerie,Atlas,1.0,1676.0,2270.0,1676.0,25.0,1,1,26.16740088105727,1909.0,-233.0,-233.0,-0.13902147971360382,243.0,0,0,1,False,9,2025-09,0.6931471805599453,1702.5,-206.5,False
PRD000072,2025-06-09,Alimentation & Epicerie,Lumo,2.0,8132.0,4780.0,4066.0,15.0,1,1,14.937238493723848,4083.0,-17.0,-34.0,-0.004181013280865716,80.0,0,0,0,False,6,2025-06,1.0986122886681098,4063.0,-20.0,False
PRD000072,2025-06-10,Alimentation & Epicerie,Lumo,2.0,8112.0,4780.0,4056.0,15.0,1,1,15.146443514644348,4083.0,-27.0,-54.0,-0.006656804733727811,78.0,0,0,1,False,6,2025-06,1.0986122886681098,4063.0,-20.0,False
PRD000072,2025-06-11,Alimentation & Epicerie,Lumo,1.0,4036.0,4780.0,4036.0,15.0,1,1,15.564853556485359,4083.0,-47.0,-47.0,-0.011645193260654113,76.0,0,0,2,False,6,2025-06,0.6931471805599453,4063.0,-20.0,False
PRD000072,2025-06-12,Alimentation & Epicerie,Lumo,7.0,28339.0,4780.0,4048.4285714285716,15.0,1,1,15.304841601912733,4083.0,-34.57142857142844,-242.0,-0.008539468576872829,75.0,0,0,3,False,6,2025-06,2.0794415416798357,4063.0,-20.0,False
PRD000072,2025-06-14,Alimentation & Epicerie,Lumo,5.0,20356.0,4780.0,4071.2,15.0,1,1,14.828451882845195,4083.0,-11.800000000000182,-59.0,-0.0028984083316958595,68.0,0,0,5,True,6,2025-06,1.791759469228055,4063.0,-20.0,False
PRD000072,2025-06-15,Alimentation & Epicerie,Lumo,1.0,4069.0,4780.0,4069.0,15.0,1,1,14.874476987447693,4083.0,-14.0,-14.0,-0.0034406488080609486,63.0,0,0,6,True,6,2025-06,0.6931471805599453,4063.0,-20.0,False
PRD000072,2025-09-26,Alimentation & Epicerie,Lumo,1.0,3586.0,4780.0,3586.0,25.0,1,1,24.979079497907954,4083.0,-497.0,-497.0,-0.13859453430005578,80.0,0,0,4,False,9,2025-09,0.6931471805599453,3585.0,-498.0,False
PRD000072,2025-09-27,Alimentation & Epicerie,Lumo,6.0,21870.0,4780.0,3645.0,25.0,1,1,23.74476987447699,4083.0,-438.0,-2628.0,-0.12016460905349795,79.0,0,0,5,True,9,2025-09,1.9459101490553132,3585.0,-498.0,False
PRD000072,2025-09-28,Alimentation & Epicerie,Lumo,1.0,3638.0,4780.0,3638.0,25.0,1,1,23.891213389121337,4083.0,-445.0,-445.0,-0.12231995601979109,73.0,0,0,6,True,9,2025-09,0.6931471805599453,3585.0,-498.0,False
PRD000072,2025-10-01,Alimentation & Epicerie,Lumo,1.0,3585.0,4780.0,3585.0,25.0,1,1,25.0,4083.0,-498.0,-498.0,-0.1389121338912134,72.0,0,0,2,False,10,2025-10,0.6931471805599453,3585.0,-498.0,False
PRD000073,2025-05-08,Bebe & Enfant,Eco,4.0,132012.0,47210.0,33003.0,30.0,1,1,30.093200593094682,34624.0,-1621.0,-6484.0,-0.04911674696239736,378.0,0,0,3,False,5,2025-05,1.6094379124341003,33047.0,-1577.0,False
PRD000073,2026-02-13,Bebe & Enfant,Eco,4.0,131476.0,47210.0,32869.0,30.0,1,1,30.377038762973953,34624.0,-1755.0,-7020.0,-0.05339377528978673,111.0,0,0,4,False,2,2026-02,1.6094379124341003,33047.0,-1577.0,False
PRD000073,2026-02-15,Bebe & Enfant,Eco,3.0,100164.0,47210.0,33388.0,30.0,1,1,29.2776954035162,34624.0,-1236.0,-3708.0,-0.03701928836707799,107.0,0,0,6,True,2,2026-02,1.3862943611198906,33047.0,-1577.0,False
PRD000073,2026-02-17,Bebe & Enfant,Eco,4.0,132868.0,47210.0,33217.0,30.0,1,1,29.6399067994069,34624.0,-1407.0,-5628.0,-0.04235782882259084,104.0,0,0,1,False,2,2026-02,1.6094379124341003,33047.0,-1577.0,False
PRD000073,2026-02-19,Bebe & Enfant,Eco,1.0,33144.0,47210.0,33144.0,30.0,1,1,29.794535056132176,34624.0,-1480.0,-1480.0,-0.04465363263335747,100.0,0,0,3,False,2,2026-02,0.6931471805599453,33047.0,-1577.0,False
PRD000073,2026-02-21,Bebe & Enfant,Eco,3.0,98275.0,47210.0,32758.333333333332,30.0,1,1,30.611452375909064,34624.0,-1865.6666666666679,-5597.0,-0.05695242940727554,99.0,0,0,5,True,2,2026-02,1.3862943611198906,33047.0,-1577.0,False
PRD000075,2025-03-04,Electronique & High-Tech,Sahel,2.0,678914.0,406240.0,339457.0,15.0,1,1,16.439296967309968,343537.0,-4080.0,-8160.0,-0.012019195362004614,90.0,0,0,1,False,3,2025-03,1.0986122886681098,345304.0,1767.0,True
PRD000075,2025-05-14,Electronique & High-Tech,Sahel,2.0,685062.0,406240.0,342531.0,15.0,1,1,15.68260141788106,343537.0,-1006.0,-2012.0,-0.00293696045029501,231.0,0,0,2,False,5,2025-05,1.0986122886681098,345304.0,1767.0,True
PRD000075,2025-05-15,Electronique & High-Tech,Sahel,1.0,341856.0,406240.0,341856.0,15.0,1,1,15.848759354076403,343537.0,-1681.0,-1681.0,-0.004917275109987831,229.0,0,0,3,False,5,2025-05,0.6931471805599453,345304.0,1767.0,True
PRD000075,2025-05-16,Electronique & High-Tech,Sahel,2.0,683588.0,406240.0,341794.0,15.0,1,1,15.864021268215833,343537.0,-1743.0,-3486.0,-0.005099562894609034,228.0,0,0,4,False,5,2025-05,1.0986122886681098,345304.0,1767.0,True
PRD000078,2025-09-28,Alimentation & Epicerie,Prime,6.0,63673.0,13950.0,10612.166666666666,25.0,1,1,23.92712066905616,11478.0,-865.8333333333339,-5195.0,-0.0815887424811145,,,,6,True,9,2025-09,1.9459101490553132,10462.5,-1015.5,False
PRD000078,2025-09-29,Alimentation & Epicerie,Prime,8.0,83686.0,13950.0,10460.75,25.0,1,1,25.01254480286739,11478.0,-1017.25,-8138.0,-0.09724446143918936,244.0,0,0,0,False,9,2025-09,2.1972245773362196,10462.5,-1015.5,False
PRD000078,2025-09-30,Alimentation & Epicerie,Prime,8.0,84292.0,13950.0,10536.5,25.0,1,1,24.46953405017921,11478.0,-941.5,-7532.0,-0.08935604802353722,236.0,0,0,1,False,9,2025-09,2.1972245773362196,10462.5,-1015.5,False
PRD000078,2025-10-01,Alimentation & Epicerie,Prime,7.0,72485.0,13950.0,10355.0,25.0,1,1,25.770609318996417,11478.0,-1123.0,-7861.0,-0.10845002414292612,228.0,0,0,2,False,10,2025-10,2.0794415416798357,10462.5,-1015.5,False
PRD000081,2025-09-26,Alimentation & Epicerie,Sunu,2.0,21794.0,14710.0,10897.0,25.0,1,1,25.921142080217543,12339.0,-1442.0,-2884.0,-0.13232999908231624,58.0,0,0,4,False,9,2025-09,1.0986122886681098,11032.5,-1306.5,False
PRD000081,2025-09-27,Alimentation & Epicerie,Sunu,1.0,11206.0,14710.0,11206.0,25.0,1,1,23.82053025152957,12339.0,-1133.0,-1133.0,-0.10110655006246654,56.0,0,0,5,True,9,2025-09,0.6931471805599453,11032.5,-1306.5,False
PRD000081,2025-09-28,Alimentation & Epicerie,Sunu,3.0,32770.0,14710.0,10923.333333333334,25.0,1,1,25.742125538182638,12339.0,-1415.666666666666,-4247.0,-0.12960024412572468,55.0,0,0,6,True,9,2025-09,1.3862943611198906,11032.5,-1306.5,False
PRD000081,2025-10-01,Alimentation & Epicerie,Sunu,1.0,11232.0,14710.0,11232.0,25.0,1,1,23.643779741672333,12339.0,-1107.0,-1107.0,-0.0985576923076923,52.0,0,0,2,False,10,2025-10,0.6931471805599453,11032.5,-1306.5,False
PRD000082,2025-04-01,Telephonie & Accessoires,Lumo,1.0,186947.0,249220.0,186947.0,25.0,1,1,24.987159939009707,197025.0,-10078.0,-10078.0,-0.05390832695897768,174.0,0,0,1,False,4,2025-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-04-02,Telephonie & Accessoires,Lumo,5.0,931054.0,249220.0,186210.8,25.0,1,1,25.282561592167564,197025.0,-10814.200000000012,-54071.0,-0.05807504183430828,173.0,0,0,2,False,4,2025-04,1.791759469228055,186915.0,-10110.0,False
PRD000082,2025-04-03,Telephonie & Accessoires,Lumo,1.0,187061.0,249220.0,187061.0,25.0,1,1,24.941417221731797,197025.0,-9964.0,-9964.0,-0.0532660469044857,168.0,0,0,3,False,4,2025-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-04-04,Telephonie & Accessoires,Lumo,1.0,184008.0,249220.0,184008.0,25.0,1,1,26.16643929058663,197025.0,-13017.0,-13017.0,-0.0707414895004565,167.0,0,0,4,False,4,2025-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-04-05,Telephonie & Accessoires,Lumo,3.0,558153.0,249220.0,186051.0,25.0,1,1,25.346681646737824,197025.0,-10974.0,-32922.0,-0.05898382701517326,166.0,0,0,5,True,4,2025-04,1.3862943611198906,186915.0,-10110.0,False
PRD000082,2025-04-06,Telephonie & Accessoires,Lumo,4.0,746392.0,249220.0,186598.0,25.0,1,1,25.12719685418505,197025.0,-10427.0,-41708.0,-0.055879484238845006,163.0,0,0,6,True,4,2025-04,1.6094379124341003,186915.0,-10110.0,False
PRD000082,2025-04-07,Telephonie & Accessoires,Lumo,2.0,379476.0,249220.0,189738.0,25.0,1,1,23.867265869512877,197025.0,-7287.0,-14574.0,-0.038405590867406636,159.0,0,0,0,False,4,2025-04,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2025-04-08,Telephonie & Accessoires,Lumo,4.0,740900.0,249220.0,185225.0,25.0,1,1,25.67811572104968,197025.0,-11800.0,-47200.0,-0.06370630314482387,157.0,0,0,1,False,4,2025-04,1.6094379124341003,186915.0,-10110.0,False
PRD000082,2025-04-09,Telephonie & Accessoires,Lumo,5.0,921155.0,249220.0,184231.0,25.0,1,1,26.076960115560542,197025.0,-12794.0,-63970.0,-0.06944542449424906,153.0,0,0,2,False,4,2025-04,1.791759469228055,186915.0,-10110.0,False
PRD000082,2025-04-10,Telephonie & Accessoires,Lumo,1.0,189516.0,249220.0,189516.0,25.0,1,1,23.956343792633017,197025.0,-7509.0,-7509.0,-0.03962198442347876,148.0,0,0,3,False,4,2025-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-06-27,Telephonie & Accessoires,Lumo,1.0,187052.0,249220.0,187052.0,25.0,1,1,24.945028488885324,197025.0,-9973.0,-9973.0,-0.05331672476102902,88.0,0,0,4,False,6,2025-06,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-06-29,Telephonie & Accessoires,Lumo,2.0,370322.0,249220.0,185161.0,25.0,1,1,25.703795843030253,197025.0,-11864.0,-23728.0,-0.06407396806022866,87.0,0,0,6,True,6,2025-06,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2025-06-30,Telephonie & Accessoires,Lumo,1.0,189977.0,249220.0,189977.0,25.0,1,1,23.771366663991657,197025.0,-7048.0,-7048.0,-0.037099227801260154,85.0,0,0,0,False,6,2025-06,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2025-07-01,Telephonie & Accessoires,Lumo,2.0,368564.0,249220.0,184282.0,25.0,1,1,26.056496268357275,197025.0,-12743.0,-25486.0,-0.06914945572546423,84.0,0,0,1,False,7,2025-07,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2025-07-04,Telephonie & Accessoires,Lumo,3.0,571581.0,249220.0,190527.0,25.0,1,1,23.55067811572105,197025.0,-6498.0,-19494.0,-0.03410540238391409,82.0,0,0,4,False,7,2025-07,1.3862943611198906,186915.0,-10110.0,False
PRD000082,2025-07-05,Telephonie & Accessoires,Lumo,2.0,380342.0,249220.0,190171.0,25.0,1,1,23.693523794238025,197025.0,-6854.0,-13708.0,-0.03604124708814698,79.0,0,0,5,True,7,2025-07,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2025-07-07,Telephonie & Accessoires,Lumo,5.0,925059.0,249220.0,185011.8,25.0,1,1,25.763662627397487,197025.0,-12013.200000000012,-60066.0,-0.06493207460280918,77.0,0,0,0,False,7,2025-07,1.791759469228055,186915.0,-10110.0,False
PRD000082,2025-07-09,Telephonie & Accessoires,Lumo,1.0,187420.0,249220.0,187420.0,25.0,1,2,24.797367787496995,197025.0,-9605.0,-9605.0,-0.05124853270728844,72.0,0,0,2,False,7,2025-07,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2026-03-23,Telephonie & Accessoires,Lumo,1.0,196334.0,249220.0,196334.0,20.0,1,1,21.22060829788941,197025.0,-691.0,-691.0,-0.003519512667189585,246.0,0,0,0,False,3,2026-03,0.6931471805599453,199376.0,2351.0,True
PRD000082,2026-04-22,Telephonie & Accessoires,Lumo,1.0,184004.0,249220.0,184004.0,25.0,1,1,26.168044298210415,197025.0,-13021.0,-13021.0,-0.07076476598334819,216.0,0,0,2,False,4,2026-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2026-04-23,Telephonie & Accessoires,Lumo,1.0,185519.0,249220.0,185519.0,25.0,1,1,25.560147660701393,197025.0,-11506.0,-11506.0,-0.06202060166344148,215.0,0,0,3,False,4,2026-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2026-04-24,Telephonie & Accessoires,Lumo,2.0,376439.0,249220.0,188219.5,25.0,1,1,24.47656688869272,197025.0,-8805.5,-17611.0,-0.04678314414818868,214.0,0,0,4,False,4,2026-04,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2026-04-27,Telephonie & Accessoires,Lumo,1.0,189075.0,249220.0,189075.0,25.0,1,1,24.133295883155448,197025.0,-7950.0,-7950.0,-0.04204680682268941,212.0,0,0,0,False,4,2026-04,0.6931471805599453,186915.0,-10110.0,False
PRD000082,2026-04-28,Telephonie & Accessoires,Lumo,2.0,370244.0,249220.0,185122.0,25.0,1,1,25.71944466736217,197025.0,-11903.0,-23806.0,-0.06429813852486468,211.0,0,0,1,False,4,2026-04,1.0986122886681098,186915.0,-10110.0,False
PRD000082,2026-04-29,Telephonie & Accessoires,Lumo,1.0,190083.0,249220.0,190083.0,25.0,1,1,23.728833961961314,197025.0,-6942.0,-6942.0,-0.03652088824355676,209.0,0,0,2,False,4,2026-04,0.6931471805599453,186915.0,-10110.0,False
PRD000086,2025-05-05,Bebe & Enfant,Djoloff,2.0,25007.0,17770.0,12503.5,30.0,1,1,29.637028700056277,12515.0,-11.5,-23.0,-0.0009197424721078099,156.0,0,0,0,False,5,2025-05,1.0986122886681098,12439.0,-76.0,False
PRD000086,2025-05-06,Bebe & Enfant,Djoloff,3.0,37422.0,17770.0,12474.0,30.0,1,1,29.803038829487903,12515.0,-41.0,-123.0,-0.0032868366201699536,154.0,0,0,1,False,5,2025-05,1.3862943611198906,12439.0,-76.0,False
PRD000086,2025-05-07,Bebe & Enfant,Djoloff,9.0,111606.0,17770.0,12400.666666666666,30.0,1,1,30.215719377227547,12515.0,-114.33333333333394,-1029.0,-0.00921993441212843,151.0,0,0,2,False,5,2025-05,2.302585092994046,12439.0,-76.0,False
PRD000086,2025-05-08,Bebe & Enfant,Djoloff,2.0,24840.0,17770.0,12420.0,30.0,1,1,30.106921778277997,12515.0,-95.0,-190.0,-0.007648953301127214,142.0,0,0,3,False,5,2025-05,1.0986122886681098,12439.0,-76.0,False
PRD000086,2026-02-13,Bebe & Enfant,Djoloff,2.0,24898.0,17770.0,12449.0,30.0,1,1,29.94372537985368,12515.0,-66.0,-132.0,-0.005301630653064503,257.0,0,0,4,False,2,2026-02,1.0986122886681098,12439.0,-76.0,False
PRD000086,2026-02-14,Bebe & Enfant,Djoloff,1.0,12391.0,17770.0,12391.0,30.0,1,1,30.27011817670231,12515.0,-124.0,-124.0,-0.01000726333629247,255.0,0,0,5,True,2,2026-02,0.6931471805599453,12439.0,-76.0,False
PRD000086,2026-02-15,Bebe & Enfant,Djoloff,6.0,74003.0,17770.0,12333.833333333334,30.0,1,1,30.59182142187207,12515.0,-181.16666666666606,-1087.0,-0.014688593705660532,254.0,0,0,6,True,2,2026-02,1.9459101490553132,12439.0,-76.0,False
PRD000086,2026-02-21,Bebe & Enfant,Djoloff,2.0,24574.0,17770.0,12287.0,30.0,1,1,30.855374226223976,12515.0,-228.0,-456.0,-0.01855619760722715,247.0,0,0,5,True,2,2026-02,1.0986122886681098,12439.0,-76.0,False
PRD000093,2025-08-22,Sport & Loisirs,Lumo,3.0,16548.0,7830.0,5516.0,30.0,1,1,29.553001277139213,5543.0,-27.0,-81.0,-0.004894851341551849,22.0,0,1,4,False,8,2025-08,1.3862943611198906,5481.0,-62.0,False
PRD000093,2025-09-20,Sport & Loisirs,Lumo,1.0,5511.0,7830.0,5511.0,30.0,1,1,29.616858237547895,5543.0,-32.0,-32.0,-0.005806568680820178,283.0,0,0,5,True,9,2025-09,0.6931471805599453,5481.0,-62.0,False
PRD000093,2025-09-21,Sport & Loisirs,Lumo,1.0,5399.0,7830.0,5399.0,30.0,1,1,31.04725415070243,5543.0,-144.0,-144.0,-0.02667160585293573,282.0,0,0,6,True,9,2025-09,0.6931471805599453,5481.0,-62.0,False
PRD000093,2025-09-24,Sport & Loisirs,Lumo,1.0,5427.0,7830.0,5427.0,30.0,1,1,30.689655172413786,5543.0,-116.0,-116.0,-0.021374608439285056,281.0,0,0,2,False,9,2025-09,0.6931471805599453,5481.0,-62.0,False
